FIPS_Code,State,County,Year,Unemployment_rate_2023,Poverty_Rate_Pct,Median_Income,Population,Education_Bachelor_Pct,Low_Access_Pct,Food_Insecurity_Rate,Child_Food_Insecurity_Rate,Food_Insecure_Persons,Snap_Threshold,Pct_FI_Below_Snap,Border_State,Is_Border_County
35047,NM,"San Miguel County, NM",2023,4.6000000000000005,24.700000000000003,47675,26668,26.237574053619838,45.4067268371582,0.188,0.229,5080,2,0.843,Border State,Non-Border
35049,NM,"Santa Fe County, NM",2019,3.4000000000000004,12.200000000000001,72836,155956,44.165445696289936,30.20224571228027,0.106,0.17,15770,1.65,0.7,Border State,Non-Border
35049,NM,"Santa Fe County, NM",2020,3.4000000000000004,12.200000000000001,72836,155956,44.165445696289936,30.20224571228027,0.113,0.201,16940,1.65,0.668,Border State,Non-Border
35049,NM,"Santa Fe County, NM",2021,3.4000000000000004,12.200000000000001,72836,155956,44.165445696289936,30.20224571228027,0.1,0.156,15420,1.65,0.651,Border State,Non-Border
35049,NM,"Santa Fe County, NM",2022,3.4000000000000004,12.200000000000001,72836,155956,44.165445696289936,30.20224571228027,0.122,0.186,18890,1.65,0.618,Border State,Non-Border
35049,NM,"Santa Fe County, NM",2023,3.4000000000000004,12.200000000000001,72836,155956,44.165445696289936,30.20224571228027,0.136,0.183,21170,2,0.654,Border State,Non-Border
35051,NM,"Sierra County, NM",2019,6,23.5,40420,11488,16.335180958591458,29.21414756774902,0.206,0.319,2270,1.65,0.77,Border State,Non-Border
35051,NM,"Sierra County, NM",2020,6,23.5,40420,11488,16.335180958591458,29.21414756774902,0.188,0.289,2060,1.65,0.724,Border State,Non-Border
35051,NM,"Sierra County, NM",2021,6,23.5,40420,11488,16.335180958591458,29.21414756774902,0.188,0.287,2170,1.65,0.758,Border State,Non-Border
35051,NM,"Sierra County, NM",2022,6,23.5,40420,11488,16.335180958591458,29.21414756774902,0.211,0.337,2430,1.65,0.784,Border State,Non-Border
35051,NM,"Sierra County, NM",2023,6,23.5,40420,11488,16.335180958591458,29.21414756774902,0.219,0.331,2520,2,0.912,Border State,Non-Border
35053,NM,"Socorro County, NM",2019,4.2,25.200000000000003,42280,15963,20.999433213678444,50.15951156616211,0.191,0.285,3210,1.65,0.785,Border State,Non-Border
35053,NM,"Socorro County, NM",2020,4.2,25.200000000000003,42280,15963,20.999433213678444,50.15951156616211,0.187,0.277,3130,1.65,0.726,Border State,Non-Border
35053,NM,"Socorro County, NM",2021,4.2,25.200000000000003,42280,15963,20.999433213678444,50.15951156616211,0.186,0.244,3090,1.65,0.745,Border State,Non-Border
35053,NM,"Socorro County, NM",2022,4.2,25.200000000000003,42280,15963,20.999433213678444,50.15951156616211,0.208,0.261,3430,1.65,0.793,Border State,Non-Border
35053,NM,"Socorro County, NM",2023,4.2,25.200000000000003,42280,15963,20.999433213678444,50.15951156616211,0.216,0.276,3530,2,0.806,Border State,Non-Border
